Date,forecasted_VIX,^VIX
2020-11-05,23.645379456314018,27.579999923706055
2020-11-06,22.675690172540715,24.860000610351562
2020-11-09,21.979781224034465,25.75
2020-11-10,20.514872890663536,24.799999237060547
2020-11-11,20.97188364655947,23.450000762939453
2020-11-12,22.322956831236443,25.350000381469727
2020-11-13,19.59091368580008,23.100000381469727
2020-11-16,19.140328500722042,22.450000762939453
2020-11-17,19.25348275514921,22.709999084472656
2020-11-18,20.47039269980115,23.84000015258789
2020-11-19,19.038141101644094,23.110000610351562
2020-11-20,19.59091368580008,23.700000762939453
2020-11-23,18.031686788588374,22.65999984741211
2020-11-24,16.430548359083495,21.639999389648438
2020-11-25,16.430548359083495,21.25
2020-11-27,16.430548359083495,20.84000015258789
2020-11-30,16.430548359083495,20.56999969482422
2020-12-01,17.322511840679795,20.770000457763672
2020-12-02,17.322511840679795,21.170000076293945
2020-12-03,17.322511840679795,21.280000686645508
2020-12-04,16.430548359083495,20.790000915527344
2020-12-07,16.430548359083495,21.299999237060547
2020-12-08,15.299088986573363,20.68000030517578
2020-12-09,18.627649972844672,22.270000457763672
2020-12-10,19.140328500722042,22.520000457763672
2020-12-11,19.69560414102934,23.309999465942383
2020-12-14,18.470249861143447,24.719999313354492
2020-12-15,19.597339256617975,22.889999389648438
2020-12-16,18.627649972844672,22.5
2020-12-17,17.918532534161205,21.93000030517578
2020-12-18,17.918532534161205,21.56999969482422
2020-12-21,19.55773906315195,25.15999984741211
2020-12-22,19.69560414102934,24.229999542236328
2020-12-23,19.597339256617975,23.309999465942383
2020-12-24,19.140328500722042,21.530000686645508
2020-12-28,19.140328500722042,21.700000762939453
2020-12-29,19.140328500722042,23.079999923706055
2020-12-30,18.627649972844672,22.770000457763672
2020-12-31,18.627649972844672,22.75
2021-01-04,19.55773906315195,26.969999313354492
2021-01-05,19.69560414102934,25.34000015258789
2021-01-06,19.69560414102934,25.06999969482422
2021-01-07,17.322511840679795,22.3700008392334
2021-01-08,17.918532534161205,21.559999465942383
2021-01-11,19.597339256617975,24.079999923706055
2021-01-12,19.140328500722042,23.329999923706055
2021-01-13,19.597339256617975,22.209999084472656
2021-01-14,19.55773906315195,23.25
2021-01-15,19.55773906315195,24.34000015258789
2021-01-19,19.69560414102934,23.239999771118164
2021-01-20,18.627649972844672,21.579999923706055
2021-01-21,18.627649972844672,21.31999969482422
2021-01-25,19.140328500722042,23.190000534057617
2021-01-26,19.140328500722042,23.020000457763672
2021-01-27,25.632474850221858,37.209999084472656
2021-01-28,20.819550751878122,30.209999084472656
2021-01-29,20.931987520775277,33.09000015258789
2021-02-01,20.819550751878122,30.239999771118164
2021-02-02,19.597339256617975,25.559999465942383
2021-02-03,17.918532534161205,22.90999984741211
2021-02-04,17.322511840679795,21.770000457763672
2021-02-05,17.322511840679795,20.8700008392334
2021-02-08,17.322511840679795,21.239999771118164
2021-02-09,17.322511840679795,21.6299991607666
2021-02-10,19.140328500722042,21.989999771118164
2021-02-11,19.140328500722042,21.25
2021-02-12,19.597339256617975,19.969999313354492
2021-02-16,19.55773906315195,21.459999084472656
2021-02-18,19.69560414102934,22.489999771118164
2021-02-19,19.597339256617975,22.049999237060547
2021-02-22,19.140328500722042,23.450000762939453
2021-02-23,18.627649972844672,23.110000610351562
2021-02-24,17.815703224202267,21.34000015258789
2021-02-25,18.470249861143447,28.889999389648438
2021-02-26,19.55773906315195,27.950000762939453
2021-03-01,19.140328500722042,23.350000381469727
2021-03-02,19.140328500722042,24.100000381469727
2021-03-03,19.69560414102934,26.670000076293945
2021-03-04,19.55773906315195,28.56999969482422
2021-03-05,19.140328500722042,24.65999984741211
2021-03-08,19.140328500722042,25.469999313354492
2021-03-09,17.322511840679795,24.030000686645508
2021-03-10,19.140328500722042,22.559999465942383
2021-03-11,18.627649972844672,21.90999984741211
2021-03-12,18.232675310536763,20.690000534057617
2021-03-15,17.918532534161205,20.030000686645508
2021-03-16,18.627649972844672,19.790000915527344
2021-03-17,17.918532534161205,19.229999542236328
2021-03-18,19.597339256617975,21.579999923706055
2021-03-19,19.140328500722042,20.950000762939453
2021-03-22,17.322511840679795,18.8799991607666
2021-03-23,18.232675310536763,20.299999237060547
2021-03-24,17.918532534161205,21.200000762939453
2021-03-25,16.430548359083495,19.809999465942383
2021-03-26,16.430548359083495,18.860000610351562
2021-03-29,16.430548359083495,20.739999771118164
2021-03-30,14.52307035427543,19.610000610351562
2021-03-31,14.081492072943846,19.399999618530273
2021-04-01,13.778820162047626,17.329999923706055
2021-04-05,13.778820162047626,17.90999984741211
2021-04-06,13.778820162047626,18.1200008392334
2021-04-07,13.778820162047626,17.15999984741211
2021-04-08,14.081492072943846,16.950000762939453
2021-04-09,14.587721332776777,16.690000534057617
2021-04-12,14.587721332776777,16.90999984741211
2021-04-13,14.081492072943846,16.649999618530273
2021-04-14,17.322511840679795,16.989999771118164
2021-04-15,17.322511840679795,16.56999969482422
2021-04-16,17.322511840679795,16.25
2021-04-19,18.627649972844672,17.290000915527344
2021-04-20,19.140328500722042,18.68000030517578
2021-04-21,18.627649972844672,17.5
2021-04-22,19.140328500722042,18.709999084472656
2021-04-23,17.322511840679795,17.329999923706055
2021-04-26,16.430548359083495,17.639999389648438
2021-04-27,16.430548359083495,17.559999465942383
2021-04-28,16.430548359083495,17.280000686645508
2021-04-29,16.430548359083495,17.610000610351562
2021-04-30,17.322511840679795,18.610000610351562
2021-05-03,17.322511840679795,18.309999465942383
2021-05-04,17.918532534161205,19.479999542236328
2021-05-06,17.322511840679795,18.389999389648438
2021-05-07,17.322511840679795,16.690000534057617
2021-05-10,18.627649972844672,19.65999984741211
2021-05-12,23.59571038351262,27.59000015258789
2021-05-13,20.819550751878122,23.1299991607666
2021-05-14,19.597339256617975,18.809999465942383
2021-05-17,19.69560414102934,19.719999313354492
2021-05-18,19.55773906315195,21.34000015258789
2021-05-19,20.819550751878122,22.18000030517578
2021-05-21,19.55773906315195,20.149999618530273
2021-05-24,19.140328500722042,18.399999618530273
2021-05-26,16.430548359083495,17.360000610351562
2021-05-27,16.430548359083495,16.739999771118164
2021-05-28,16.430548359083495,16.760000228881836
2021-06-01,18.627649972844672,17.899999618530273
2021-06-02,18.627649972844672,17.479999542236328
2021-06-03,18.627649972844672,18.040000915527344
2021-06-04,17.322511840679795,16.420000076293945
2021-06-07,17.322511840679795,16.420000076293945
2021-06-08,17.918532534161205,17.06999969482422
2021-06-09,19.69560414102934,17.889999389648438
2021-06-10,19.140328500722042,16.100000381469727
2021-06-11,19.140328500722042,15.649999618530273
2021-06-14,19.69560414102934,16.389999389648438
2021-06-15,19.55773906315195,17.020000457763672
2021-06-16,19.55773906315195,18.149999618530273
2021-06-17,19.69560414102934,17.75
2021-06-18,20.819550751878122,20.700000762939453
2021-06-21,19.69560414102934,17.889999389648438
2021-06-22,18.627649972844672,16.65999984741211
2021-06-23,17.918532534161205,16.31999969482422
2021-06-24,17.322511840679795,15.970000267028809
2021-06-25,16.430548359083495,15.619999885559082
2021-06-28,16.430548359083495,15.760000228881836
2021-06-29,17.322511840679795,16.020000457763672
2021-06-30,17.322511840679795,15.829999923706055
2021-07-01,17.322511840679795,15.479999542236328
2021-07-02,16.430548359083495,15.069999694824219
2021-07-06,18.627649972844672,16.440000534057617
2021-07-07,18.627649972844672,16.200000762939453
2021-07-08,19.69560414102934,19.0
2021-07-09,18.627649972844672,16.18000030517578
2021-07-12,17.918532534161205,16.170000076293945
2021-07-13,19.140328500722042,17.1200008392334
2021-07-14,19.597339256617975,16.329999923706055
2021-07-15,19.69560414102934,17.010000228881836
2021-07-16,20.819550751878122,18.450000762939453
2021-07-19,20.931987520775277,22.5
2021-07-20,20.819550751878122,19.729999542236328
2021-07-21,19.55773906315195,17.90999984741211
2021-07-22,19.597339256617975,17.690000534057617
2021-07-23,19.140328500722042,17.200000762939453
2021-07-26,19.140328500722042,17.579999923706055
2021-07-27,19.69560414102934,19.360000610351562
2021-07-28,19.140328500722042,18.309999465942383
2021-07-29,18.627649972844672,17.700000762939453
2021-07-30,19.140328500722042,18.239999771118164
2021-08-02,19.55773906315195,19.459999084472656
2021-08-03,19.597339256617975,18.040000915527344
2021-08-04,19.140328500722042,17.969999313354492
2021-08-05,18.627649972844672,17.280000686645508
2021-08-06,18.627649972844672,16.149999618530273
2021-08-09,19.140328500722042,16.719999313354492
2021-08-10,18.627649972844672,16.790000915527344
2021-08-11,19.597339256617975,16.170000076293945
2021-08-12,19.597339256617975,15.59000015258789
2021-08-13,19.597339256617975,15.449999809265137
2021-08-16,19.597339256617975,16.1200008392334
2021-08-17,19.69560414102934,17.90999984741211
2021-08-18,20.516598579919215,21.56999969482422
2021-08-19,20.819550751878122,21.670000076293945
2021-08-20,19.69560414102934,18.559999465942383
2021-08-23,18.627649972844672,17.149999618530273
2021-08-24,17.918532534161205,17.219999313354492
2021-08-25,17.322511840679795,16.790000915527344
2021-08-26,19.140328500722042,18.84000015258789
2021-08-27,17.918532534161205,16.389999389648438
2021-08-30,17.322511840679795,16.190000534057617
2021-08-31,16.430548359083495,16.479999542236328
2021-09-01,16.430548359083495,16.110000610351562
2021-09-02,16.430548359083495,16.40999984741211
2021-09-03,16.430548359083495,16.40999984741211
2021-09-07,17.918532534161205,18.139999389648438
2021-09-08,19.140328500722042,17.959999084472656
2021-09-09,19.140328500722042,18.799999237060547
2021-09-10,19.55773906315195,20.950000762939453
2021-09-13,19.597339256617975,19.3700008392334
2021-09-14,19.69560414102934,19.459999084472656
2021-09-15,18.627649972844672,18.18000030517578
2021-09-16,18.627649972844672,18.690000534057617
2021-09-17,19.597339256617975,20.809999465942383
2021-09-20,20.931987520775277,25.709999084472656
2021-09-21,20.819550751878122,24.360000610351562
2021-09-22,19.597339256617975,20.8700008392334
2021-09-23,17.322511840679795,18.6299991607666
2021-09-24,16.430548359083495,17.75
2021-09-27,17.322511840679795,18.760000228881836
2021-09-28,19.69560414102934,23.25
2021-09-29,19.597339256617975,22.559999465942383
2021-09-30,19.597339256617975,23.139999389648438
2021-10-01,18.627649972844672,21.100000381469727
2021-10-04,19.140328500722042,22.959999084472656
2021-10-05,17.918532534161205,21.299999237060547
2021-10-06,17.918532534161205,21.0
2021-10-07,17.322511840679795,19.540000915527344
2021-10-08,17.322511840679795,18.770000457763672
2021-10-11,17.918532534161205,20.0
2021-10-12,17.322511840679795,19.850000381469727
2021-10-13,17.322511840679795,18.639999389648438
2021-10-14,17.322511840679795,16.860000610351562
2021-10-15,17.322511840679795,16.299999237060547
2021-10-18,16.430548359083495,16.309999465942383
2021-10-19,16.430548359083495,15.699999809265137
2021-10-20,14.52307035427543,15.489999771118164
2021-10-21,14.587721332776777,15.010000228881836
2021-10-22,16.430548359083495,15.430000305175781
2021-10-25,14.587721332776777,15.239999771118164
2021-10-26,16.430548359083495,15.979999542236328
2021-10-27,17.815703224202267,16.979999542236328
2021-10-28,16.430548359083495,16.530000686645508
2021-10-29,16.430548359083495,16.260000228881836
2021-11-01,17.322511840679795,16.40999984741211
2021-11-02,16.430548359083495,16.030000686645508
2021-11-03,14.587721332776777,15.100000381469727
2021-11-04,16.430548359083495,15.4399995803833
2021-11-05,17.918532534161205,16.479999542236328
2021-11-08,17.918532534161205,17.219999313354492
2021-11-09,17.918532534161205,17.780000686645508
2021-11-10,19.140328500722042,18.729999542236328
2021-11-11,19.140328500722042,17.65999984741211
2021-11-12,18.627649972844672,16.290000915527344
2021-11-15,17.918532534161205,16.489999771118164
2021-11-16,17.815703224202267,16.3700008392334
2021-11-17,17.918532534161205,17.110000610351562
2021-11-18,18.627649972844672,17.59000015258789
2021-11-19,18.627649972844672,17.90999984741211
2021-11-22,19.597339256617975,19.170000076293945
2021-11-23,19.140328500722042,19.3799991607666
2021-11-24,17.918532534161205,18.579999923706055
2021-11-26,25.990612152610076,28.6200008392334
2021-11-29,20.819550751878122,22.959999084472656
2021-11-30,22.79445383890556,27.190000534057617
2021-12-01,25.990612152610076,31.1200008392334
2021-12-02,24.703505806351068,27.950000762939453
2021-12-03,25.632474850221858,30.670000076293945
2021-12-06,20.931987520775277,27.18000030517578
2021-12-07,19.597339256617975,21.889999389648438
2021-12-08,18.627649972844672,19.899999618530273
2021-12-09,19.55773906315195,21.579999923706055
2021-12-10,18.627649972844672,18.690000534057617
2021-12-13,19.69560414102934,20.309999465942383
2021-12-14,19.309119862409922,21.889999389648438
2021-12-15,19.597339256617975,19.290000915527344
2021-12-16,20.819550751878122,20.56999969482422
2021-12-17,20.931987520775277,21.56999969482422
2021-12-20,20.931987520775277,22.8700008392334
2021-12-21,20.819550751878122,21.010000228881836
2021-12-22,19.55773906315195,18.6299991607666
2021-12-23,19.69560414102934,17.959999084472656
2021-12-27,19.140328500722042,17.68000030517578
2021-12-28,19.140328500722042,17.540000915527344
2021-12-29,17.322511840679795,16.950000762939453
2021-12-30,17.918532534161205,17.329999923706055
2021-12-31,17.918532534161205,17.219999313354492
2022-01-03,17.322511840679795,16.600000381469727
2022-01-04,17.322511840679795,16.90999984741211
2022-01-05,19.597339256617975,19.729999542236328
2022-01-06,19.597339256617975,19.610000610351562
2022-01-07,18.627649972844672,18.760000228881836
2022-01-10,18.627649972844672,19.399999618530273
2022-01-11,17.918532534161205,18.40999984741211
2022-01-12,18.627649972844672,17.6200008392334
2022-01-13,19.55773906315195,20.309999465942383
2022-01-14,19.597339256617975,19.190000534057617
2022-01-18,18.470249861143447,22.790000915527344
2022-01-19,20.819550751878122,23.850000381469727
2022-01-20,20.931987520775277,25.59000015258789
2022-01-21,25.990612152610076,28.850000381469727
2022-01-24,25.990612152610076,29.899999618530273
2022-01-25,25.990612152610076,31.15999984741211
2022-01-26,25.990612152610076,31.959999084472656
2022-01-27,22.015215750892402,30.489999771118164
2022-01-28,20.819550751878122,27.65999984741211
2022-01-31,19.55773906315195,24.829999923706055
2022-02-01,19.597339256617975,21.959999084472656
2022-02-02,19.69560414102934,22.09000015258789
2022-02-03,19.309119862409922,24.350000381469727
2022-02-04,19.55773906315195,23.219999313354492
2022-02-07,19.55773906315195,22.860000610351562
2022-02-08,19.597339256617975,21.440000534057617
2022-02-09,19.597339256617975,19.959999084472656
2022-02-10,20.819550751878122,23.90999984741211
2022-02-11,22.015215750892402,27.360000610351562
2022-02-14,22.015215750892402,28.329999923706055
2022-02-15,20.819550751878122,25.700000762939453
2022-02-16,19.55773906315195,24.290000915527344
2022-02-17,20.931987520775277,28.110000610351562
2022-02-18,20.819550751878122,27.75
2022-02-22,20.819550751878122,28.809999465942383
2022-02-23,20.819550751878122,31.020000457763672
2022-02-24,20.516598579919215,30.31999969482422
2022-02-25,19.597339256617975,27.59000015258789
2022-02-28,19.55773906315195,30.149999618530273
2022-03-01,20.819550751878122,33.31999969482422
2022-03-02,19.55773906315195,30.739999771118164
2022-03-03,19.55773906315195,30.479999542236328
2022-03-04,18.470249861143447,31.979999542236328
2022-03-07,20.819550751878122,36.45000076293945
2022-03-08,22.015215750892402,35.130001068115234
2022-03-09,20.819550751878122,32.45000076293945
2022-03-10,19.309119862409922,30.229999542236328
2022-03-11,19.309119862409922,30.75
2022-03-14,19.309119862409922,31.770000457763672
2022-03-15,19.55773906315195,29.829999923706055
2022-03-16,19.140328500722042,26.670000076293945
2022-03-17,17.322511840679795,25.670000076293945
2022-03-18,17.322511840679795,23.8700008392334
2022-03-21,17.322511840679795,23.530000686645508
2022-03-22,17.322511840679795,22.940000534057617
2022-03-23,17.322511840679795,23.56999969482422
2022-03-24,16.430548359083495,21.670000076293945
2022-03-25,17.322511840679795,20.809999465942383
2022-03-28,17.322511840679795,19.6299991607666
2022-03-29,16.430548359083495,18.899999618530273
2022-03-30,17.322511840679795,19.329999923706055
2022-03-31,17.918532534161205,20.559999465942383
2022-04-01,18.627649972844672,19.6299991607666
2022-04-04,17.322511840679795,18.56999969482422
2022-04-05,19.140328500722042,21.030000686645508
2022-04-06,19.140328500722042,22.100000381469727
2022-04-07,18.627649972844672,21.549999237060547
2022-04-08,18.627649972844672,21.15999984741211
2022-04-11,19.140328500722042,24.3700008392334
2022-04-12,19.140328500722042,24.260000228881836
2022-04-13,18.627649972844672,21.81999969482422
2022-04-14,19.140328500722042,22.700000762939453
2022-04-18,17.918532534161205,22.170000076293945
2022-04-19,16.430548359083495,21.3700008392334
2022-04-20,16.430548359083495,20.31999969482422
2022-04-21,17.918532534161205,22.68000030517578
2022-04-22,19.55773906315195,28.209999084472656
2022-04-25,19.140328500722042,27.020000457763672
2022-04-26,18.470249861143447,33.52000045776367
2022-04-27,19.55773906315195,31.600000381469727
2022-04-28,19.69560414102934,29.989999771118164
2022-04-29,19.55773906315195,33.400001525878906
2022-05-02,19.55773906315195,32.34000015258789
2022-05-03,19.597339256617975,29.25
2022-05-04,17.322511840679795,25.420000076293945
2022-05-05,19.597339256617975,31.200000762939453
2022-05-06,19.140328500722042,30.190000534057617
2022-05-09,19.309119862409922,34.75
2022-05-10,19.69560414102934,32.9900016784668
2022-05-11,19.309119862409922,32.560001373291016
2022-05-12,19.55773906315195,31.770000457763672
2022-05-13,18.627649972844672,28.8700008392334
2022-05-16,17.322511840679795,27.469999313354492
2022-05-17,14.081492072943846,26.100000381469727
2022-05-18,19.140328500722042,30.959999084472656
2022-05-19,16.430548359083495,29.350000381469727
2022-05-20,17.322511840679795,29.43000030517578
2022-05-23,14.587721332776777,28.479999542236328
2022-05-24,16.430548359083495,29.450000762939453
2022-05-25,13.778820162047626,28.3700008392334
2022-05-26,13.469525216688144,27.5
2022-05-27,12.867789563749392,25.719999313354492
2022-05-31,12.82969882779651,26.190000534057617
2022-06-01,12.82969882779651,25.690000534057617
2022-06-02,12.82969882779651,24.719999313354492
2022-06-03,12.82969882779651,24.790000915527344
2022-06-06,12.82969882779651,25.06999969482422
2022-06-07,12.704659002123446,24.020000457763672
2022-06-08,12.82969882779651,23.959999084472656
2022-06-09,13.778820162047626,26.09000015258789
2022-06-10,13.778820162047626,27.75
2022-06-13,18.627649972844672,34.02000045776367
2022-06-14,17.918532534161205,32.689998626708984
