Date,USDJPY=X,"GARCH(1,1) Volatility"
2002-04-07,131.5500030517578,0.01593812911998725
2002-04-14,131.9199981689453,0.01514895319473475
2002-04-21,130.30999755859375,0.014230850513979529
2002-04-28,127.81999969482422,0.013998644256041635
2002-05-05,126.9000015258789,0.014601489925080908
2002-05-12,127.56999969482422,0.013942909212819371
2002-05-19,125.93000030517578,0.013278281510017495
2002-05-26,124.69999694824219,0.013292630066003907
2002-06-02,124.05999755859375,0.01302840386126051
2002-06-09,124.30999755859375,0.012528439329822418
2002-06-16,124.12999725341797,0.01200620905682887
2002-06-23,121.08999633789062,0.011570308754945814
2002-06-30,119.5199966430664,0.013713404800220886
2002-07-07,120.4000015258789,0.013652270912202807
2002-07-14,116.8499984741211,0.01313028651482643
2002-07-21,115.9000015258789,0.015723351721832014
