Date,Log Returns,"GARCH(1,1) Log Returns"
2004-01-31,-0.009734888559456228,-0.43800327258675426
2004-02-29,0.0020843627340909887,0.09910680213798144
2004-03-31,-0.014598471089172727,-0.6882660139187422
2004-04-30,-0.027171611937406526,-1.280850546584996
2004-05-31,0.01786940204887555,0.8004868854993153
2004-06-30,-0.0012312558231665494,-0.052059777002418824
2004-07-31,-0.013878333285636701,-0.6352056873689308
2004-08-31,0.013391064148370296,0.6222324550689811
2004-09-30,0.02079564113100968,0.9703084228332259
2004-10-31,0.028387944256187264,1.2942916312550043
2004-11-30,0.038799158755670166,1.6762324843130818
2004-12-31,0.01987739479058359,0.7815027615418636
2005-01-31,-0.03855847625681885,-1.532981690686049
2005-02-28,0.012569416942942335,0.4699116521178011
2005-03-31,-0.01910001955971191,-0.7387324521987557
2005-04-30,-0.00704216827765064,-0.27641584386297663
2005-05-31,-0.04511438181456373,-1.8628395632628638
2005-06-30,-0.017785941041444042,-0.6511273271191623
2005-07-31,0.0027241636464884755,0.10578913190192014
2005-08-31,0.01773614643583976,0.711360208654643
2005-09-30,-0.025682107464129522,-1.0437003278725185
2005-10-31,-0.003254294244175615,-0.1284103533616754
2005-11-30,-0.015465483196276109,-0.6479069588389089
2005-12-31,0.003050357217381061,0.13325675839943416
2006-01-31,0.025629996581954306,1.1403445982785247
2006-02-28,-0.018142135482072663,-0.7764779618022623
2006-03-31,0.015388236145220974,0.667149322191432
2006-04-30,0.042101463947524065,1.843751934579189
2006-05-31,0.014150843055787232,0.5507015927247089
2006-06-30,-0.0025854478357847377,-0.10105044633067739
2006-07-31,-0.0007028393823763357,-0.026822217936272156
2006-08-31,0.0027372980521577495,0.12217095366919231
2006-09-30,-0.01153808192008543,-0.5178285022117106
2006-10-31,0.008251620963479589,0.38108803009726255
2006-11-30,0.03721017777199406,1.742168906900113
2006-12-31,-0.004007029642967397,-0.16446296224891838
2007-01-31,-0.01334610412693299,-0.5760884932569436
2007-02-28,0.015684918221081257,0.6953107118453227
2007-03-31,0.009784173351470471,0.43811765087084337
2007-04-30,0.021701662697171498,0.9894726330448196
2007-05-31,-0.014461682360466244,-0.6410937598945372
2007-06-30,0.005924694217153081,0.2693202212446491
2007-07-31,0.009998871847732516,0.4646071226783853
2007-08-31,-0.0021988707780475347,-0.10009729565209743
2007-09-30,0.04465024130263323,2.1445227718656277
2007-10-31,0.01441110360622505,0.5823696120593227
2007-11-30,0.015356299357146108,0.6374445895760155
2007-12-31,-0.006474677280850605,-0.2704945153202711
2008-01-31,0.017914487014310476,0.7856447129790068
2008-02-29,0.021759599598151547,0.9558777513934259
2008-03-31,0.036574731459212084,1.5846005617171848
2008-04-30,-0.008660840754451782,-0.3420324437634907
2008-05-31,-0.0052040816165973,-0.21293994742598213
2008-06-30,0.013360813593950804,0.578216877829774
2008-07-31,-0.010013967110576727,-0.4367182022861285
2008-08-31,-0.06095935252123652,-2.7363717262959772
2008-09-30,-0.03994720881773173,-1.3785580581675674
2008-10-31,-0.10416447563518097,-3.4725207293670572
2008-11-30,-0.00031745477756320306,-0.005881208797793873
2008-12-31,0.09618549194953568,2.4305058950847465
2009-01-31,-0.08529502353550356,-1.7964773451599003
2009-02-28,-0.01238767453894185,-0.24183759173360522
2009-03-31,0.043826605926260975,0.9437078777676208
2009-04-30,-0.0008871538924070665,-0.018462214143814288
2009-05-31,0.06733423693313179,1.6519820746956395
2009-06-30,-0.008388270769347617,-0.19325653516825184
2009-07-31,0.015634541887540432,0.39723583916270255
2009-08-31,0.005777698899382844,0.15932255012359067
2009-09-30,0.021543662903773297,0.6375519053251785
2009-10-31,0.005304479380880023,0.16679748003329725
2009-11-30,0.02055601595124934,0.6868086349655926
2009-12-31,-0.048493559238017125,-1.6774760520916767
2010-01-31,-0.03264293118264511,-1.0453316753605073
2010-02-28,-0.01715785648139767,-0.5536834603392444
2010-03-31,-0.0090643188551211,-0.3066183433530924
2010-04-30,-0.015667535258272025,-0.5632417882292245
2010-05-31,-0.07900390514836525,-2.965942439257959
2010-06-30,-0.004719583335590749,-0.13119098924557984
2010-07-31,0.06405102684432984,1.9508467871611288
2010-08-31,-0.02902973855017854,-0.7897997075785079
2010-09-30,0.07321591944111094,2.0894072347130046
2010-10-31,0.010948547435590983,0.27606456434588406
2010-11-30,-0.050167612591407285,-1.3611953933841479
2010-12-31,0.014944756888307542,0.40038461391261115
2011-01-31,0.020207898252903034,0.5811834444631276
2011-02-28,0.011837365326633875,0.3613960637613047
2011-03-31,0.027782373686845552,0.9026612210227779
2011-04-30,0.0499156434241142,1.6578519692416913
2011-05-31,-0.03577959874746828,-1.1039001139484925
2011-06-30,0.01087227045661926,0.3398974797216179
2011-07-31,-0.010198891581602365,-0.3360048344878641
2011-08-31,0.007033035916665986,0.24959472705125216
2011-09-30,-0.06049811621873408,-2.2497145237703737
2011-10-31,0.03998402090767539,1.2585138882435305
2011-11-30,-0.059438692017080075,-1.840782708154034
2011-12-31,-0.02801095760160227,-0.788944694175003
2012-01-31,0.014065085474018524,0.41624611870649914
2012-02-29,0.02543038282294169,0.8015419872604164
2012-03-31,-0.012257015576026875,-0.3968294823499106
2012-04-30,-0.005443844010457888,-0.18562849583106825
2012-05-31,-0.0677031299342937,-2.477958130166419
2012-06-30,0.0053353074778107745,0.16104373581192616
2012-07-31,-0.014696121074294105,-0.46940587946036044
2012-08-31,0.020310261497258397,0.6911704144872348
2012-09-30,0.031647844062843794,1.1165547891644176
2012-10-31,0.003816699177449756,0.13582871976377267
