Date,Log Returns,"GARCH(1,1) Log Returns"
2000-01-16,0.005208055185951466,0.3488803651007578
2000-01-23,-0.011016218159909386,-0.8329249622330887
2000-01-30,0.022099268902668,1.6421725308401842
2000-02-06,0.0011202647528829601,0.060844107940160715
2000-02-13,0.015001695557062433,1.0864189368043724
2000-02-20,0.018666559825975426,1.3448097219624742
2000-02-27,-0.006334835195973554,-0.4624360489245026
2000-03-05,-0.02267921837057152,-1.6877012212878366
2000-03-12,-0.013651442244047907,-0.940231662735245
2000-03-19,0.004133813020407828,0.26702238864948424
2000-03-26,0.0030891126770011823,0.2066703880970208
2000-04-02,-0.038394797788074975,-2.9567861656324066
2000-04-09,0.023896323588649793,1.3562222381639606
2000-04-16,-0.0065648379532801115,-0.3820542337978377
2000-04-23,0.009878508237617822,0.5789877099450367
2000-04-30,0.02196861823918983,1.3765071116335705
2000-05-07,0.0039680788329707894,0.22892088386095136
2000-05-14,-0.002397438994339751,-0.17357881292019678
2000-05-21,-0.013102413067070273,-0.9341025603510924
2000-05-28,0.001868956195359317,0.11513062909968068
2000-06-04,0.007811779215811221,0.5672303718338875
2000-06-11,-0.010242161206124756,-0.8128018521817322
2000-06-18,-0.00469044018605036,-0.387157317102013
2000-06-25,-0.016496372108323776,-1.3639809032428123
2000-07-02,0.013294294246009919,1.01057387262032
2000-07-09,0.01748602337570304,1.3274421111379167
2000-07-16,-0.0006490769063516311,-0.06597058266335834
2000-07-23,0.010702230285414949,0.8148975665549899
2000-07-30,0.006038408442261556,0.45673536796183606
2000-08-06,-0.009623789292299456,-0.8045322264859711
2000-08-13,-0.001105812369188719,-0.11077148300264508
2000-08-20,-0.001753356654161209,-0.17051396665100774
2000-08-27,-0.013670121216995845,-1.2280691791584515
2000-09-03,-0.00799069919005202,-0.6951284573573943
2000-09-10,0.00150904172700983,0.10802311023961272
2000-09-17,0.010779515833591269,0.9303243471856083
2000-09-24,0.006875413653065543,0.5772998563473901
2000-10-01,0.0012029544324851926,0.08474028829476445
2000-10-08,0.005533594326985636,0.4810227663906583
2000-10-15,-0.009518220057075588,-0.8992688459731394
2000-10-22,0.01043749270626293,0.9227148456317991
2000-10-29,-0.0027604273225643183,-0.26726929156911383
2000-11-05,-0.014665214216334377,-1.3597468851851406
2000-11-12,0.008194522880940802,0.6801544057774033
2000-11-19,0.008771552898133805,0.7369502999542238
2000-11-26,0.022272677010993114,1.912526998930053
2000-12-03,-0.0003596881118230755,-0.04585304547025533
2000-12-10,-0.002611563556849994,-0.2280964998048674
2000-12-17,0.01361293317093093,1.1125819013957663
2000-12-24,0.0033745248322434307,0.2542575464918482
2000-12-31,0.01390984835583886,1.1526595431077475
2001-01-07,0.017935755649369334,1.4474526925545717
2001-01-14,0.017197804146811713,1.303832456115191
2001-01-21,-0.01137536863779065,-0.8605559068496642
2001-01-28,0.0016208358752471952,0.10336813255481792
2001-02-04,-0.014509827120350316,-1.1644024316281711
2001-02-11,0.016042919196538996,1.2173099658243272
2001-02-18,-0.015264842927513733,-1.1623998999144782
2001-02-25,0.00025920230964349145,0.0011698753832051266
2001-03-04,0.02811090560078089,2.1627059529642185
2001-03-11,0.004107452487737362,0.2554862292106903
2001-03-18,0.027882671311109775,1.9410294241478254
2001-03-25,-0.0007324219077418093,-0.060879237284597355
2001-04-01,0.027304365900326033,1.808663285737295
2001-04-08,-0.020003867001550546,-1.2308738170820899
2001-04-15,-0.0018606432889729518,-0.12670507770651246
2001-04-22,-0.00951883004105003,-0.6310750549948777
2001-04-29,0.013720489827069748,0.9102269605608079
2001-05-06,-0.022340904025154984,-1.5517723115726223
2001-05-13,0.008947352613576598,0.5633460343507644
2001-05-20,0.009272877303462046,0.6132219013639207
2001-05-27,-0.023925809998702086,-1.709545699643837
2001-06-03,-0.011509695697277778,-0.7641140436250949
2001-06-10,0.013663458473314627,0.9020335950155489
2001-06-17,0.016576813709770377,1.1182289375992454
2001-06-24,0.012857463552034432,0.8590274761763502
2001-07-01,0.00032134411968698373,0.005428462228677936
2001-07-08,0.010546595811626425,0.7603738599684411
2001-07-15,-0.007659197194502809,-0.5960617982495416
2001-07-22,-0.0161476138182417,-1.2755368923015789
2001-07-29,0.004871708846526879,0.3476616493471368
2001-08-05,0.0011333231281209777,0.06988422880301982
2001-08-12,-0.013439433041027016,-1.1243233026279997
2001-08-19,-0.014537255359677204,-1.1854054713905373
2001-08-26,-0.0017487540735308116,-0.15532198465945368
2001-09-02,-0.010304647289306246,-0.8605064551703281
2001-09-09,0.010471299867295336,0.8362392776042836
2001-09-16,-0.022586501274020954,-1.8740395549616302
2001-09-23,-0.006241765972974989,-0.4715821279718718
2001-09-30,0.024485545909055162,1.8390684792835936
2001-10-07,0.008251747967495504,0.5448513347237997
2001-10-14,0.0062063171816841844,0.424293614223057
2001-10-21,-0.00041258346130579326,-0.04890946695246983
2001-10-28,0.012140280013439586,0.9342065062129221
2001-11-04,-0.008433330870146527,-0.6813616074573771
2001-11-11,-0.01157804451034572,-0.9479130410069171
2001-11-18,0.0218035004681143,1.722557861192215
2001-11-25,0.01141016646960491,0.80996197401376
2001-12-02,-0.00670088363205501,-0.5136109450118572
2001-12-09,0.01638986602851311,1.240840184114627
2001-12-16,0.014870201066370825,1.0908311634411703
2001-12-23,0.016584622974118446,1.206335179944695
2001-12-30,0.011898071916795594,0.8416124580381877
2002-01-06,-0.00022893714343119598,-0.03469476778758322
2002-01-13,0.008587578951069652,0.6466644293052392
2002-01-20,0.003550264258623592,0.26272990524694223
2002-01-27,0.014448040731481981,1.1751718345918523
