Date,GC=F,"GARCH(1,1) Volatility"
2010-08-31,1248.300048828125,0.0485849375442053
2010-09-30,1307.800048828125,0.04857710946716444
2010-10-31,1357.0999755859375,0.047648835925628734
2010-11-30,1385.0,0.046003582917202204
2010-12-31,1421.0999755859375,0.043613657897519836
2011-01-31,1333.800048828125,0.041841878724060054
2011-02-28,1409.300048828125,0.04665458008109031
2011-03-31,1438.9000244140625,0.04705260824713025
2011-04-30,1556.0,0.04452530009625822
2011-05-31,1535.9000244140625,0.048945676312292664
2011-06-30,1502.300048828125,0.04637541094593785
2011-07-31,1628.300048828125,0.04478851962323518
2011-08-31,1828.5,0.0495517861482162
2011-09-30,1620.4000244140625,0.060063229074946524
2011-10-31,1724.199951171875,0.07107551276205465
2011-11-30,1745.5,0.06801112958309811
2011-12-31,1565.800048828125,0.06252987366801681
2012-01-31,1737.800048828125,0.07026735025405487
2012-02-29,1709.9000244140625,0.07292164268444029
2012-03-31,1669.300048828125,0.06728645825021151
2012-04-30,1663.4000244140625,0.06276828598379021
2012-05-31,1562.5999755859375,0.05800205667202609
2012-06-30,1603.5,0.05886581267496271
2012-07-31,1610.5,0.05489954551917061
2012-08-31,1684.5999755859375,0.051034940375316265
2012-09-30,1771.0999755859375,0.04952906374184632
2012-10-31,1717.5,0.0488005791059598
2012-11-30,1710.9000244140625,0.04755339447600937
2012-12-31,1674.800048828125,0.04482162919469552
2013-01-31,1660.5999755859375,0.043429251533288284
2013-02-28,1577.699951171875,0.04147539037657889
2013-03-31,1594.800048828125,0.04430747289631863
2013-04-30,1472.199951171875,0.041920499849989634
2013-05-31,1392.5999755859375,0.04996990403400796
2013-06-30,1223.800048828125,0.05151999388947859
2013-07-31,1312.4000244140625,0.06745001855924422
2013-08-31,1396.0999755859375,0.06582229780780975
2013-09-30,1326.5,0.06356859346080158
2013-10-31,1323.5999755859375,0.061943509234532734
2013-11-30,1250.5999755859375,0.057254423034128525
2013-12-31,1201.9000244140625,0.05746962369755924
2014-01-31,1240.0999755859375,0.05564750642757106
2014-02-28,1321.4000244140625,0.05239693730798779
2014-03-31,1283.4000244140625,0.05274104299585538
2014-04-30,1295.5999755859375,0.050703359943259
2014-05-31,1245.5999755859375,0.047403466972836796
2014-06-30,1321.800048828125,0.04732597626756947
2014-07-31,1281.300048828125,0.04814648976437191
2014-08-31,1285.800048828125,0.04704917089075775
2014-09-30,1210.5,0.0442553063022209
2014-10-31,1171.0999755859375,0.04789419247983103
2014-11-30,1175.199951171875,0.04703745442446478
2014-12-31,1183.9000244140625,0.044245334437155684
2015-01-31,1278.5,0.04184194125743012
2015-02-28,1212.5999755859375,0.04674270994123794
2015-03-31,1183.0999755859375,0.04860924969656472
2015-04-30,1182.4000244140625,0.04685750932027562
2015-05-31,1189.4000244140625,0.044147543195382055
2015-06-30,1171.5,0.0417577950901578
2015-07-31,1094.9000244140625,0.04043245544609755
2015-08-31,1131.5999755859375,0.04644143502729376
2015-09-30,1115.5,0.04468379966787818
2015-10-31,1141.5,0.04283470712139225
2015-11-30,1065.800048828125,0.04104452787260704
2015-12-31,1060.300048828125,0.04706519740027583
2016-01-31,1116.4000244140625,0.04444321306247723
2016-02-29,1233.9000244140625,0.04484832990565115
2016-03-31,1234.199951171875,0.05345282127295207
2016-04-30,1289.199951171875,0.04982086343262471
2016-05-31,1214.800048828125,0.04838905343473842
2016-06-30,1318.4000244140625,0.05087873004539975
2016-07-31,1349.0,0.05431068360284151
2016-08-31,1306.9000244140625,0.05084198418831289
