Date,Price,Absolute Log Return,"GARCH(1,1) Log Returns","GARCH(1,1) Absolute Log Returns",DD-EWMA Forecasted Volatility,DD-EWMA RMSE
2010-05-09,91.58000183105469,0.024271726593561027,,0.008795562759679196,0.004935443569767726,0.004413356976433207
2010-05-16,92.45999908447266,0.009563181435209067,,0.009554689560992015,0.00489726172900613,0.004331640580969471
2010-05-23,89.98600006103516,0.027122005305241004,,0.008987870679026047,0.004876035667029111,0.004314902493482979
2010-05-30,91.052001953125,0.011776689982833766,,0.01016016915695193,0.004821460898065185,0.00426991174849113
2010-06-06,91.87999725341797,0.009052554591956863,,0.009530183057465629,0.0048745474552047445,0.004271788625544261
2010-06-13,91.62000274658203,0.0028337294911837674,,0.008968446156976489,0.004709632257238117,0.004047151114627498
2010-06-20,90.69999694824219,0.010092294962203319,,0.008752933211984235,0.0047386515267804465,0.004009186289129926
2010-06-27,89.1500015258789,0.017236962049357096,,0.008310712522809793,0.004927630400960983,0.004238893099982807
2010-07-04,87.79000091552734,0.015372752058286032,,0.008300709009043332,0.005032471925150155,0.004270376018841099
2010-07-11,88.56999969482422,0.008845587009179923,,0.008139575053745143,0.005135226074145423,0.0043252927420322496
2010-07-18,86.55999755859375,0.02295540948251773,,0.0077974864839292545,0.0069757315492991676,0.004458424091243434
2010-07-25,87.5199966430664,0.011029513424096749,,0.008622205170156721,0.006768635509988626,0.00443833511485495
2010-08-01,86.44000244140625,0.012416740434856521,,0.008212132330254637,0.005169443761344035,0.004383052180778554
2010-08-08,85.83300018310547,0.007047009816355754,,0.007906810562245396,0.005169996080630848,0.004323778038952651
2010-08-15,86.0739974975586,0.0028038122424947076,,0.007641459957839263,0.006846815652890378,0.004406940311087691
2010-08-22,85.34400177001953,0.008517193569337778,,0.007682529549690535,0.0068768143098452235,0.004377361748600218
2010-08-29,84.34600067138672,0.011762774370180473,,0.007421126604988793,0.006606624045813471,0.004416314580355717
2010-09-05,84.25,0.0011388251367758784,,0.0072314241110703085,0.006755890090521458,0.004175450910312839
2010-09-12,83.93000030517578,0.0038054475016595646,,0.007527835184880798,0.006612164609156585,0.004180224202603599
2010-09-19,85.8479995727539,0.02259516391724148,,0.007509327404320283,0.006358982549813236,0.004239298426376032
2010-09-26,84.51000213623047,0.0157083898138195,,0.008358311250398763,0.00632460724478875,0.0042151177266653754
2010-10-03,83.56999969482422,0.011185295472627033,,0.008211094314603555,0.005963793474655335,0.004221719933831969
2010-10-10,82.37999725341797,0.014341944694070463,,0.007870906101803651,0.005159887176005541,0.004227701682121539
2010-10-17,81.47000122070312,0.011107786361517213,,0.0077200597038528836,0.005140621106491014,0.004216320937092373
2010-10-24,81.30000305175781,0.002088815215257611,,0.00746112006126299,0.005103210593117105,0.004202737999964618
2010-10-31,81.67900085449219,0.0046508872531756396,,0.007606517206750309,0.005106289706250141,0.0041962835857077985
2010-11-07,80.7760009765625,0.01111703755215565,,0.007512770354615039,0.005102321461252127,0.004154361760958717
2010-11-14,82.41000366210938,0.020026929421192108,,0.007290069204086313,0.005105913981130491,0.004112442962191837
2010-11-21,83.54000091552734,0.013618736815205423,,0.00782481058108232,0.005089090772953922,0.004119641861138019
2010-11-28,83.62999725341797,0.001076704523188532,,0.00764072104338759,0.005740003296383492,0.004233400488307318
2010-12-05,83.7490005493164,0.0014219623430955508,,0.007851303509776307,0.005204134094514208,0.004262443669920312
2010-12-12,83.81600189208984,0.000799705730528899,,0.007979927173929816,0.005917712275159758,0.004344161830666477
2010-12-19,84.05000305175781,0.002787953538470056,,0.00814612191135974,0.007774261648337422,0.005210046779811649
2010-12-26,83.0199966430664,0.012330393973809528,,0.008088053914248465,0.007858061182773404,0.005186614751758264
2011-01-02,81.4800033569336,0.018723869631568135,,0.0078007050833553224,0.007742044876708451,0.00506945343269355
2011-01-09,83.30000305175781,0.022090953250460288,,0.008051918749584929,0.007810135732143509,0.005042785052863819
2011-01-16,82.76200103759766,0.006479554422178957,,0.008679092110044391,0.007554114319786408,0.005062115091007109
2011-01-23,82.91999816894531,0.0019072340990300418,,0.008303979818366955,0.007036404021175055,0.005061708678963489
2011-01-30,82.88500213623047,0.0004221348351398646,,0.008292394482992392,0.006637022564292597,0.005071303565572331
2011-02-06,81.6500015258789,0.015012292545735662,,0.008432227409437406,0.007914764971106653,0.005369165561667169
2011-02-13,83.33999633789062,0.02048674394798944,,0.008222341907590872,0.007961710920379245,0.00533903894610282
2011-02-20,83.29000091552734,0.0006000771132157467,,0.00858959557851022,0.00799662375754788,0.005293866621186155
2011-02-27,82.0469970703125,0.01503628685036773,,0.00864837741221816,0.007929650114351781,0.005301950391417585
2011-03-06,82.36699676513672,0.0038926139001178583,,0.008401590615939427,0.007889347344000023,0.005325058496340007
2011-03-13,82.91799926757812,0.006667326821184538,,0.00821128734275738,0.00762880011284708,0.005337865786501856
2011-03-20,79.5,0.04209513714994184,,0.00790714496422579,0.007274763440259778,0.0053675972460468
2011-03-27,81.01399993896484,0.018864956829908408,,0.012792347616529687,0.007145601533129455,0.0053308949057489395
2011-04-03,83.36000061035156,0.02854660683673771,,0.01213789927402566,0.006958621121761482,0.005365078369066424
2011-04-10,84.95999908447266,0.01901196139071537,,0.012715118542711732,0.006646190430470357,0.005347870421667592
2011-04-17,83.78299713134766,0.013950458010175915,,0.01208422561688301,0.0061594158333905455,0.005330693519023429
2011-04-24,81.89700317382812,0.022767689802074997,,0.011247302841655416,0.006132616490583841,0.005347776614691256
2011-05-01,81.52999877929688,0.004491363203018572,,0.011242940506954574,0.006124026206684614,0.005273130177683252
2011-05-08,80.41699981689453,0.013745441359213295,,0.010556346686366442,0.006095327985667628,0.005259651782312363
2011-05-15,81.04000091552734,0.007717276894490865,,0.009932381677953472,0.006129544774129419,0.005236121645980106
2011-05-22,81.71399688720703,0.008282436483465716,,0.009327813311382955,0.006100666926898937,0.005242360672402376
2011-05-29,81.2699966430664,0.005448404261946926,,0.008804367724972778,0.006137462258225079,0.005246418201744986
2011-06-05,80.97000122070312,0.003698172685158596,,0.008452758339584672,0.006093462773883447,0.005307924033787755
2011-06-12,80.29000091552734,0.008433639174666219,,0.008266752070890136,0.006097478770125139,0.005306815582114855
2011-06-19,80.5770034790039,0.003568200565029045,,0.007908572948476973,0.006078566336197324,0.005303066073668025
2011-06-26,80.44000244140625,0.0017016969092784606,,0.00783391851761385,0.006041151268393376,0.0053424428641592765
2011-07-03,80.5999984741211,0.0019870353259818785,,0.007938124622885435,0.006083605059622747,0.005295317375002816
2011-07-10,81.2300033569336,0.00778604780805825,,0.007993031692896946,0.006063719778536146,0.005298066014362344
2011-07-17,79.18000030517578,0.025560932856953045,,0.007692357222221474,0.006071610504781759,0.00527964816371885
