Date,GC=F,"GARCH(1,1) Volatility"
2011-04-03,1428.0999755859375,0.018785457962731532
2011-04-10,1473.4000244140625,0.0184232618313854
2011-04-17,1485.300048828125,0.019286515069946542
2011-04-24,1503.199951171875,0.01896040820083459
2011-05-01,1556.0,0.01874479203463128
2011-05-08,1491.199951171875,0.01983728029650875
2011-05-15,1493.4000244140625,0.021744362057255186
2011-05-22,1508.800048828125,0.0212352229144915
2011-05-29,1536.300048828125,0.020849171117177507
2011-06-05,1541.699951171875,0.020729077925221436
2011-06-12,1528.5999755859375,0.020275565179604188
2011-06-19,1538.5999755859375,0.01995677594737409
2011-06-26,1500.5,0.019571134566414725
2011-07-03,1482.300048828125,0.020048559448956945
2011-07-10,1541.199951171875,0.01984956092260606
2011-07-17,1589.800048828125,0.02118872473418005
2011-07-24,1601.300048828125,0.021755317536088337
2011-07-31,1628.300048828125,0.021288024853746913
2011-08-07,1648.800048828125,0.02108833708385387
2011-08-14,1740.199951171875,0.02076538267341448
2011-08-21,1848.9000244140625,0.023481334776930502
2011-08-28,1794.0999755859375,0.026463978319563135
2011-09-04,1873.699951171875,0.026672768407889673
2011-09-11,1856.4000244140625,0.027602807010638594
2011-09-18,1812.0999755859375,0.026930367380340155
2011-09-25,1637.5,0.026791595151426376
2011-10-02,1620.4000244140625,0.034700492426467826
2011-10-09,1634.5,0.03373138060060211
2011-10-16,1681.800048828125,0.03274273296736108
2011-10-23,1635.0999755859375,0.03233467588134711
2011-10-30,1746.199951171875,0.03204035290812002
2011-11-06,1755.300048828125,0.03426558232872416
2011-11-13,1787.5,0.03322464432958197
2011-11-20,1724.699951171875,0.03243709408754768
2011-11-27,1685.5,0.0325263901628502
2011-12-04,1747.0,0.03200479934794881
2011-12-11,1712.800048828125,0.03199609156712923
2011-12-18,1595.5999755859375,0.031388209718750316
2011-12-25,1604.699951171875,0.03445489598678971
2012-01-01,1565.800048828125,0.033409314033305645
2012-01-08,1616.0999755859375,0.03289845736526408
2012-01-15,1630.4000244140625,0.03261842781443193
2012-01-22,1663.699951171875,0.03167852844382319
2012-01-29,1731.800048828125,0.03102458628317907
2012-02-05,1737.9000244140625,0.03133748365566986
2012-02-12,1723.300048828125,0.030409215968640844
2012-02-19,1724.5,0.029593790833524095
2012-02-26,1775.0999755859375,0.028734426400503266
2012-03-04,1708.800048828125,0.02859136583558081
2012-03-11,1710.9000244140625,0.02912881571846852
2012-03-18,1655.5,0.028288945430602584
