Date,GBPUSD=X,"GARCH(1,1) Volatility"
2015-06-30,1.573192834854126,0.005369370159764505
2015-07-01,1.5687012672424316,0.005278521476666819
2015-07-02,1.5605005025863647,0.005199379843210309
2015-07-03,1.5613046884536743,0.005216515585124945
2015-07-06,1.555596947669983,0.005104356639908259
2015-07-07,1.5602084398269653,0.005060494699979506
2015-07-08,1.5462881326675415,0.005000372588926043
2015-07-09,1.536995530128479,0.00528609982829193
2015-07-10,1.5373972654342651,0.005338136748040962
2015-07-13,1.5515903234481812,0.005218887736076543
2015-07-14,1.548227310180664,0.005508359566042359
2015-07-15,1.5636972188949585,0.005400955052219541
2015-07-16,1.563403844833374,0.0057328215227223315
2015-07-17,1.5613046884536743,0.005594277005330326
2015-07-20,1.5600380897521973,0.005469697454415387
2015-07-21,1.5573898553848267,0.005346195090849139
2015-07-22,1.555596947669983,0.005238820574708539
2015-07-23,1.5614020824432373,0.005129693115184521
2015-07-24,1.5519516468048096,0.005091170495048266
2015-07-27,1.5522888898849487,0.0051614250768357815
2015-07-28,1.5564203262329102,0.0050507361393696505
2015-07-29,1.5611096620559692,0.004982486640591397
2015-07-30,1.5602084398269653,0.004928474005722699
2015-07-31,1.5604275465011597,0.004830449915685298
2015-08-03,1.5626953840255737,0.004736296190398538
2015-08-04,1.559040904045105,0.004659148713248068
2015-08-05,1.5569047927856445,0.004601950511530294
2015-08-06,1.5605981349945068,0.004528953440343785
2015-08-07,1.551421880722046,0.00448354489607271
2015-08-10,1.5494027137756348,0.004596404740043318
2015-08-11,1.5585306882858276,0.004522745711825795
2015-08-12,1.5584092140197754,0.004638621281541084
2015-08-13,1.561597228050232,0.004554243641349659
2015-08-14,1.561792254447937,0.00449909247008619
2015-08-17,1.5651901960372925,0.004422350240936904
2015-08-18,1.5585062503814697,0.004378234134267139
2015-08-19,1.5664896965026855,0.004409780294827698
2015-08-20,1.568307638168335,0.004489276559564531
2015-08-21,1.5690950155258179,0.004421337752324356
2015-08-24,1.5677913427352905,0.004350443176309798
2015-08-25,1.5762925148010254,0.004285025060642938
2015-08-26,1.5695877075195312,0.004393585221131989
2015-08-27,1.5482032299041748,0.004423152365044667
2015-08-28,1.541401982307434,0.005314776931864575
2015-08-31,1.5418059825897217,0.005285953355759475
2015-09-01,1.5363106727600098,0.005169257173546109
2015-09-02,1.5305262804031372,0.00511820821976177
2015-09-03,1.5308074951171875,0.0050774401851346245
2015-09-04,1.526205062866211,0.004970848204650974
2015-09-07,1.5201033353805542,0.004913700680693297
2015-09-08,1.5283042192459106,0.004895082022302484
2015-09-09,1.5401912927627563,0.004949450287611698
2015-09-10,1.5357915163040161,0.00515402356957353
2015-09-11,1.54421067237854,0.005081936766647833
2015-09-14,1.5448071956634521,0.005126236985963546
2015-09-15,1.5427099466323853,0.005017912961042573
2015-09-16,1.53449547290802,0.004922518011298192
2015-09-17,1.5518070459365845,0.004965559112873285
2015-09-18,1.5569047927856445,0.005479588795062974
2015-09-21,1.552891492843628,0.005404956339700114
2015-09-22,1.5508204698562622,0.005311863976254287
2015-09-23,1.5353907346725464,0.005201154084438997
2015-09-24,1.5252039432525635,0.005551969527890765
2015-09-25,1.522695779800415,0.005618756845666415
2015-09-28,1.5201727151870728,0.005496918559247619
2015-09-29,1.5165071487426758,0.005381318472019444
2015-09-30,1.5157945156097412,0.005285656930728725
2015-10-01,1.5124017000198364,0.005169258903066061
2015-10-02,1.5139129161834717,0.005081160056387539
