Date,GC=F,"GARCH(1,1) Volatility",Realized Volatility,Standardized Realized Volatility
2005-05-01,435.0,817.5084497002039,0.08378691808220494,-0.7707014318574891
2005-05-08,426.1000061035156,816.8117228440173,0.1271058607259266,-0.26928511232924185
2005-05-15,420.20001220703125,825.6699807277486,0.13646621416328011,-0.1609391167068948
2005-05-22,417.3999938964844,831.5423470748099,0.06841879749590439,-0.9485872709885588
2005-05-29,419.79998779296875,834.3292648682435,0.08091016066438184,-0.8039998696444858
2005-06-05,423.70001220703125,831.9404994556903,0.0776678314514915,-0.8415297972329195
2005-06-12,427.3999938964844,828.0587325075602,0.0537777371644027,-1.1180573950816404
2005-06-19,438.29998779296875,824.3760845726658,0.06436467969950899,-0.9955136431560745
2005-06-26,440.5,813.5272290695759,0.06569695572536906,-0.9800925617373365
2005-07-03,427.79998779296875,811.33755208888,0.16422283462407355,0.16034348218891653
2005-07-10,422.8999938964844,823.977965327815,0.1672699397936786,0.19561369346634475
2005-07-17,420.70001220703125,828.8550045150461,0.10242682534531201,-0.5549446952934312
2005-07-24,424.70001220703125,831.0446871752354,0.11449199618756342,-0.4152904657810213
2005-07-31,429.8999938964844,827.0634160965772,0.08243790121204655,-0.7863162883783319
2005-08-07,437.20001220703125,821.887803748132,0.06899696583777201,-0.9418949783250159
2005-08-14,445.8999938964844,814.6220389258598,0.03362191627267267,-1.351360816444502
2005-08-21,437.20001220703125,805.96294619141,0.13137221527220708,-0.21990210194524767
2005-08-28,437.3999938964844,814.6220389258598,0.13071627480830847,-0.22749460612852693
2005-09-04,444.20001220703125,814.4229963088806,0.1284163732611618,-0.25411594309264024
2005-09-11,449.0,807.6549323697978,0.11218096852844422,-0.4420405873778021
2005-09-18,459.5,802.87752766217,0.06912321258660828,-0.9404336734941359
2005-09-25,463.5,792.4270088743078,0.04695928045645195,-1.1969809619720446
2005-10-02,469.0,788.4458886634542,0.047559030154169644,-1.1900388653345273
2005-10-09,474.70001220703125,782.9718759050206,0.046375668825381675,-1.2037362606526218
2005-10-16,469.20001220703125,777.2988302811109,0.08188399939974447,-0.7927276962095151
2005-10-23,467.0,782.7728093544033,0.08630740516868944,-0.7415268195240853
2005-10-30,473.0,784.9624222754921,0.08831449976792838,-0.7182947199972685
2005-11-06,456.29998779296875,778.9907960853303,0.1437872948940336,-0.07619768187606057
2005-11-13,468.29998779296875,795.6119291397988,0.19192195071019344,0.4809604685340539
2005-11-20,485.6000061035156,783.6685787970061,0.23000913430525913,0.9218192304041876
2005-11-27,492.1000061035156,766.450503907301,0.23012471745437976,0.9231571041770589
2005-12-04,503.29998779296875,759.9813792210471,0.0701769469641443,-0.9282367088154267
2005-12-11,527.0,748.8347151340342,0.10766004696996219,-0.49437020833309364
2005-12-18,503.3999938964844,725.2480435830354,0.2808421568904964,1.5102109486604978
2005-12-25,503.0,748.7351857939839,0.2821912115009101,1.5258262420244109
2006-01-01,517.0999755859375,749.1332728557329,0.28817341611473163,1.5950701994496284
2006-01-08,539.7000122070312,735.1006348640053,0.2802414812160957,1.5032581338523137
2006-01-15,556.0999755859375,712.609074586517,0.1351013799414923,-0.17673705891161373
2006-01-22,553.5,696.2882802538853,0.14819967084378705,-0.0251244752353399
2006-01-29,558.7000122070312,698.8756780690584,0.15526656363419541,0.05667473677707129
2006-02-05,567.4000244140625,693.700832022712,0.10482246384975108,-0.5272152040245558
2006-02-12,550.2000122070312,685.0430185555027,0.1469847650665881,-0.03918699722224215
2006-02-19,551.7999877929688,702.1597163653378,0.14758627334207788,-0.03222454506493917
2006-02-26,558.7999877929688,700.5674717399215,0.15186801727469235,0.017336597308998895
2006-03-05,566.0,693.6013406882815,0.1474009203417852,-0.03437000415392607
2006-03-12,539.9000244140625,686.4362441830144,0.2032827534935746,0.6124616449450359
2006-03-19,554.0999755859375,712.4100255539787,0.2331768385449428,0.9584853746884461
2006-03-26,560.0,698.2786040444914,0.2315835705639964,0.9400433140500122
2006-04-02,581.7999877929688,692.4071421844986,0.2706321740828967,1.392030501738271
2006-04-09,588.4000244140625,670.7131701000469,0.09740235993889847,-0.6131028311556419
2006-04-16,596.5,664.1453868217767,0.09785851921491055,-0.607822792185674
2006-04-23,632.2000122070312,656.085099562491,0.16541010741337142,0.17408615262254157
2006-04-30,651.7999877929688,620.5615011479923,0.16121722284037757,0.1255535564304217
2006-05-07,682.2000122070312,601.059521707049,0.1435076641771899,-0.07943440457310298
2006-05-14,710.2999877929688,570.8133318424929,0.08665218973283816,-0.7375359417086348
2006-05-21,656.7000122070312,542.8578267953222,0.41752206424705757,3.092279483062305
2006-05-28,650.9000244140625,596.1841356380123,0.40879553411031266,2.991269985683607
2006-06-04,635.5,601.9549661198336,0.34619499051357927,2.2666693316717783
2006-06-11,608.2000122070312,617.277952445949,0.20750090444830432,0.6612866992481947
2006-06-18,578.0,644.4426278205556,0.13400469764190223,-0.18943114535030756
2006-06-25,584.7999877929688,674.4946218538504,0.19874032345940676,0.5598830636029283
2006-07-02,613.5,667.727821269644,0.3383733827406218,2.1761343014295687
2006-07-09,632.7999877929688,639.1687912171213,0.3100918418156614,1.8487757535118163
2006-07-16,666.5999755859375,619.9645126188356,0.13691368305955087,-0.15575966879384728
2006-07-23,619.5999755859375,586.3341310919318,0.4208095343199028,3.130331915644572
2006-07-30,634.7999877929688,633.0989828544086,0.3957895329378294,2.8407256546891437
2006-08-06,644.0,617.9744755175793,0.38419793649405815,2.706553044011748
2006-08-13,633.5,608.8204065734259,0.30814405226541486,1.8262301093225588
2006-08-20,612.0999755859375,619.2679864985073,0.19475488855818338,0.5137516952469077
2006-08-27,622.0,640.561902299387,0.17586462547404802,0.29509709260645633
2006-09-03,624.4000244140625,630.7108482833727,0.15895293545649875,0.09934445304309995
2006-09-10,609.5999755859375,628.3227255481302,0.16802500133723522,0.20435352313627203
2006-09-17,576.4000244140625,643.0495668249977,0.2264929624954871,0.8811195775482701
2006-09-24,589.4000244140625,676.0868001670065,0.24211498757209243,1.0619443585664354
2006-10-01,598.5999755859375,663.1502802964801,0.2593389953467645,1.2613120729848688
2006-10-08,572.4000244140625,653.9954328288148,0.28639592290513494,1.5744957336674723
2006-10-15,588.7999877929688,680.0673253056484,0.24119084215171221,1.0512473847458361
2006-10-22,593.0,663.7473804419351,0.22866444997822682,0.9062545230258653
